site_id,year,first_snow_melt,cont_snow_acc,last_snow_melt,first_snow_acc,max_swe,max_swe_doy,network,state,site_name,description,start,end,latitude,longitude,elev,county,aspect,slope,hillshade,canopy_height,modis_snow_melt,modis_snow_acc,LC
311,2007,135,316,135,274,409,71,SNTL,MT,banfield mountain ,Upper Fortine Creek (170101010702),1968-10-01,2100-01-01,48.57,-115.45,5600,Lincoln,356.009094238281,3.66222643852234,169,22,126,315,1
311,2008,154,325,164,309,526,116,SNTL,MT,banfield mountain ,Upper Fortine Creek (170101010702),1968-10-01,2100-01-01,48.57,-115.45,5600,Lincoln,356.009094238281,3.66222643852234,169,22,136,302,1
311,2011,173,301,173,301,660,119,SNTL,MT,banfield mountain ,Upper Fortine Creek (170101010702),1968-10-01,2100-01-01,48.57,-115.45,5600,Lincoln,356.009094238281,3.66222643852234,169,22,155,300,1
311,2012,165,313,165,295,668,97,SNTL,MT,banfield mountain ,Upper Fortine Creek (170101010702),1968-10-01,2100-01-01,48.57,-115.45,5600,Lincoln,356.009094238281,3.66222643852234,169,22,113,291,1
311,2013,146,306,146,273,460,112,SNTL,MT,banfield mountain ,Upper Fortine Creek (170101010702),1968-10-01,2100-01-01,48.57,-115.45,5600,Lincoln,356.009094238281,3.66222643852234,169,22,46,303,1
311,2014,153,312,153,301,538,97,SNTL,MT,banfield mountain ,Upper Fortine Creek (170101010702),1968-10-01,2100-01-01,48.57,-115.45,5600,Lincoln,356.009094238281,3.66222643852234,169,22,121,293,1
311,2015,123,305,135,248,234,77,SNTL,MT,banfield mountain ,Upper Fortine Creek (170101010702),1968-10-01,2100-01-01,48.57,-115.45,5600,Lincoln,356.009094238281,3.66222643852234,169,22,59,294,1
311,2004,128,291,151,291,363,68,SNTL,MT,banfield mountain ,Upper Fortine Creek (170101010702),1968-10-01,2100-01-01,48.57,-115.45,5600,Lincoln,356.009094238281,3.66222643852234,169,22,116,301,1
311,2009,153,309,153,280,544,95,SNTL,MT,banfield mountain ,Upper Fortine Creek (170101010702),1968-10-01,2100-01-01,48.57,-115.45,5600,Lincoln,356.009094238281,3.66222643852234,169,22,111,307,1
311,2010,140,318,140,298,274,104,SNTL,MT,banfield mountain ,Upper Fortine Creek (170101010702),1968-10-01,2100-01-01,48.57,-115.45,5600,Lincoln,356.009094238281,3.66222643852234,169,22,132,308,1
312,2007,136,314,136,290,538,69,SNTL,ID,banner summit ,Canyon Creek (170501200202),1980-07-01,2100-01-01,44.3,-115.23,7040,Boise,266.220001220703,6.8884162902832,181,21,128,310,1
312,2008,159,307,164,307,721,103,SNTL,ID,banner summit ,Canyon Creek (170501200202),1980-07-01,2100-01-01,44.3,-115.23,7040,Boise,266.220001220703,6.8884162902832,181,21,138,303,1
312,2005,144,304,160,304,414,112,SNTL,ID,banner summit ,Canyon Creek (170501200202),1980-07-01,2100-01-01,44.3,-115.23,7040,Boise,266.220001220703,6.8884162902832,181,21,143,297,1
312,2006,156,297,156,288,927,105,SNTL,ID,banner summit ,Canyon Creek (170501200202),1980-07-01,2100-01-01,44.3,-115.23,7040,Boise,266.220001220703,6.8884162902832,181,21,135,305,1
312,2012,156,296,156,296,742,91,SNTL,ID,banner summit ,Canyon Creek (170501200202),1980-07-01,2100-01-01,44.3,-115.23,7040,Boise,266.220001220703,6.8884162902832,181,21,134,311,1
312,2013,139,304,139,304,531,85,SNTL,ID,banner summit ,Canyon Creek (170501200202),1980-07-01,2100-01-01,44.3,-115.23,7040,Boise,266.220001220703,6.8884162902832,181,21,130,305,1
312,2010,159,296,159,296,485,104,SNTL,ID,banner summit ,Canyon Creek (170501200202),1980-07-01,2100-01-01,44.3,-115.23,7040,Boise,266.220001220703,6.8884162902832,181,21,158,294,1
312,2011,176,305,176,278,853,123,SNTL,ID,banner summit ,Canyon Creek (170501200202),1980-07-01,2100-01-01,44.3,-115.23,7040,Boise,266.220001220703,6.8884162902832,181,21,171,307,1
312,2015,131,306,131,299,444,42,SNTL,ID,banner summit ,Canyon Creek (170501200202),1980-07-01,2100-01-01,44.3,-115.23,7040,Boise,266.220001220703,6.8884162902832,181,21,121,300,1
312,2003,160,306,160,288,775,97,SNTL,ID,banner summit ,Canyon Creek (170501200202),1980-07-01,2100-01-01,44.3,-115.23,7040,Boise,266.220001220703,6.8884162902832,181,21,NA,299,1
312,2004,139,291,147,291,599,69,SNTL,ID,banner summit ,Canyon Creek (170501200202),1980-07-01,2100-01-01,44.3,-115.23,7040,Boise,266.220001220703,6.8884162902832,181,21,125,290,1
312,2009,159,300,159,276,742,106,SNTL,ID,banner summit ,Canyon Creek (170501200202),1980-07-01,2100-01-01,44.3,-115.23,7040,Boise,266.220001220703,6.8884162902832,181,21,138,308,1
312,2014,154,313,154,294,704,96,SNTL,ID,banner summit ,Canyon Creek (170501200202),1980-07-01,2100-01-01,44.3,-115.23,7040,Boise,266.220001220703,6.8884162902832,181,21,143,316,1
313,2004,166,292,172,256,343,112,SNTL,MT,barker lakes ,Warm Springs Creek-West Valley (170102010304),1979-10-01,2100-01-01,46.1,-113.13,8250,Deer Lodge,349.177459716797,13.3072366714478,135,0,128,351,1
313,2003,170,302,176,255,513,133,SNTL,MT,barker lakes ,Warm Springs Creek-West Valley (170102010304),1979-10-01,2100-01-01,46.1,-113.13,8250,Deer Lodge,349.177459716797,13.3072366714478,135,0,NA,297,1
313,2008,185,283,185,244,460,165,SNTL,MT,barker lakes ,Warm Springs Creek-West Valley (170102010304),1979-10-01,2100-01-01,46.1,-113.13,8250,Deer Lodge,349.177459716797,13.3072366714478,135,0,138,332,1
313,2009,178,272,178,272,632,135,SNTL,MT,barker lakes ,Warm Springs Creek-West Valley (170102010304),1979-10-01,2100-01-01,46.1,-113.13,8250,Deer Lodge,349.177459716797,13.3072366714478,135,0,174,271,1
313,2007,164,276,164,266,434,114,SNTL,MT,barker lakes ,Warm Springs Creek-West Valley (170102010304),1979-10-01,2100-01-01,46.1,-113.13,8250,Deer Lodge,349.177459716797,13.3072366714478,135,0,136,309,1
313,2012,169,296,169,277,378,110,SNTL,MT,barker lakes ,Warm Springs Creek-West Valley (170102010304),1979-10-01,2100-01-01,46.1,-113.13,8250,Deer Lodge,349.177459716797,13.3072366714478,135,0,134,311,1
313,2013,164,267,168,267,371,125,SNTL,MT,barker lakes ,Warm Springs Creek-West Valley (170102010304),1979-10-01,2100-01-01,46.1,-113.13,8250,Deer Lodge,349.177459716797,13.3072366714478,135,0,134,266,1
313,2011,193,297,193,284,658,155,SNTL,MT,barker lakes ,Warm Springs Creek-West Valley (170102010304),1979-10-01,2100-01-01,46.1,-113.13,8250,Deer Lodge,349.177459716797,13.3072366714478,135,0,179,315,1
313,2015,160,299,160,247,343,117,SNTL,MT,barker lakes ,Warm Springs Creek-West Valley (170102010304),1979-10-01,2100-01-01,46.1,-113.13,8250,Deer Lodge,349.177459716797,13.3072366714478,135,0,157,295,1
313,2005,181,300,181,253,498,133,SNTL,MT,barker lakes ,Warm Springs Creek-West Valley (170102010304),1979-10-01,2100-01-01,46.1,-113.13,8250,Deer Lodge,349.177459716797,13.3072366714478,135,0,171,297,1
313,2006,157,280,157,258,472,108,SNTL,MT,barker lakes ,Warm Springs Creek-West Valley (170102010304),1979-10-01,2100-01-01,46.1,-113.13,8250,Deer Lodge,349.177459716797,13.3072366714478,135,0,135,287,1
313,2010,185,297,185,243,523,149,SNTL,MT,barker lakes ,Warm Springs Creek-West Valley (170102010304),1979-10-01,2100-01-01,46.1,-113.13,8250,Deer Lodge,349.177459716797,13.3072366714478,135,0,164,309,1
313,2014,175,313,175,235,566,119,SNTL,MT,barker lakes ,Warm Springs Creek-West Valley (170102010304),1979-10-01,2100-01-01,46.1,-113.13,8250,Deer Lodge,349.177459716797,13.3072366714478,135,0,156,311,1
314,2004,123,292,123,292,452,68,SNTL,WY,base camp ,Lower Pacific Creek (170401010404),1980-08-01,2100-01-01,43.95,-110.45,7030,Teton,162.467620849609,6.49337911605835,199,20,125,285,1
314,2003,138,307,138,300,531,87,SNTL,WY,base camp ,Lower Pacific Creek (170401010404),1980-08-01,2100-01-01,43.95,-110.45,7030,Teton,162.467620849609,6.49337911605835,199,20,NA,299,1
314,2007,121,291,159,291,353,69,SNTL,WY,base camp ,Lower Pacific Creek (170401010404),1980-08-01,2100-01-01,43.95,-110.45,7030,Teton,162.467620849609,6.49337911605835,199,20,119,310,1
314,2008,152,308,152,283,538,100,SNTL,WY,base camp ,Lower Pacific Creek (170401010404),1980-08-01,2100-01-01,43.95,-110.45,7030,Teton,162.467620849609,6.49337911605835,199,20,166,304,1
314,2006,135,298,135,291,533,92,SNTL,WY,base camp ,Lower Pacific Creek (170401010404),1980-08-01,2100-01-01,43.95,-110.45,7030,Teton,162.467620849609,6.49337911605835,199,20,134,306,1
314,2010,136,297,136,297,254,100,SNTL,WY,base camp ,Lower Pacific Creek (170401010404),1980-08-01,2100-01-01,43.95,-110.45,7030,Teton,162.467620849609,6.49337911605835,199,20,137,293,1
314,2011,161,309,161,279,668,113,SNTL,WY,base camp ,Lower Pacific Creek (170401010404),1980-08-01,2100-01-01,43.95,-110.45,7030,Teton,162.467620849609,6.49337911605835,199,20,173,308,1
314,2009,139,300,139,281,411,93,SNTL,WY,base camp ,Lower Pacific Creek (170401010404),1980-08-01,2100-01-01,43.95,-110.45,7030,Teton,162.467620849609,6.49337911605835,199,20,138,308,1
314,2014,145,301,145,301,640,97,SNTL,WY,base camp ,Lower Pacific Creek (170401010404),1980-08-01,2100-01-01,43.95,-110.45,7030,Teton,162.467620849609,6.49337911605835,199,20,143,307,1
314,2015,124,309,124,309,381,85,SNTL,WY,base camp ,Lower Pacific Creek (170401010404),1980-08-01,2100-01-01,43.95,-110.45,7030,Teton,162.467620849609,6.49337911605835,199,20,118,297,1
314,2005,129,302,129,302,325,95,SNTL,WY,base camp ,Lower Pacific Creek (170401010404),1980-08-01,2100-01-01,43.95,-110.45,7030,Teton,162.467620849609,6.49337911605835,199,20,141,299,1
314,2012,131,296,131,296,498,80,SNTL,WY,base camp ,Lower Pacific Creek (170401010404),1980-08-01,2100-01-01,43.95,-110.45,7030,Teton,162.467620849609,6.49337911605835,199,20,134,312,1
314,2013,133,301,133,301,394,111,SNTL,WY,base camp ,Lower Pacific Creek (170401010404),1980-08-01,2100-01-01,43.95,-110.45,7030,Teton,162.467620849609,6.49337911605835,199,20,130,300,1
315,2003,151,302,151,302,254,125,SNTL,MT,basin creek ,Basin Creek (170102010201),1980-08-01,2100-01-01,45.8,-112.52,7180,Silver Bow,289.009155273438,4.38430738449097,176,25,NA,297,1
315,2008,142,283,168,283,211,116,SNTL,MT,basin creek ,Basin Creek (170102010201),1980-08-01,2100-01-01,45.8,-112.52,7180,Silver Bow,289.009155273438,4.38430738449097,176,25,137,332,1
315,2009,147,273,147,273,259,106,SNTL,MT,basin creek ,Basin Creek (170102010201),1980-08-01,2100-01-01,45.8,-112.52,7180,Silver Bow,289.009155273438,4.38430738449097,176,25,140,313,1
315,2006,142,289,150,258,307,108,SNTL,MT,basin creek ,Basin Creek (170102010201),1980-08-01,2100-01-01,45.8,-112.52,7180,Silver Bow,289.009155273438,4.38430738449097,176,25,119,313,1
315,2007,137,317,161,266,213,117,SNTL,MT,basin creek ,Basin Creek (170102010201),1980-08-01,2100-01-01,45.8,-112.52,7180,Silver Bow,289.009155273438,4.38430738449097,176,25,80,310,1
315,2013,134,268,146,268,170,113,SNTL,MT,basin creek ,Basin Creek (170102010201),1980-08-01,2100-01-01,45.8,-112.52,7180,Silver Bow,289.009155273438,4.38430738449097,176,25,118,305,1
315,2014,149,317,170,254,348,118,SNTL,MT,basin creek ,Basin Creek (170102010201),1980-08-01,2100-01-01,45.8,-112.52,7180,Silver Bow,289.009155273438,4.38430738449097,176,25,141,312,1
315,2011,166,308,166,283,338,130,SNTL,MT,basin creek ,Basin Creek (170102010201),1980-08-01,2100-01-01,45.8,-112.52,7180,Silver Bow,289.009155273438,4.38430738449097,176,25,155,306,1
315,2012,135,313,154,298,198,98,SNTL,MT,basin creek ,Basin Creek (170102010201),1980-08-01,2100-01-01,45.8,-112.52,7180,Silver Bow,289.009155273438,4.38430738449097,176,25,94,311,1
315,2004,154,292,154,264,231,111,SNTL,MT,basin creek ,Basin Creek (170102010201),1980-08-01,2100-01-01,45.8,-112.52,7180,Silver Bow,289.009155273438,4.38430738449097,176,25,106,320,1
315,2005,148,305,171,253,221,111,SNTL,MT,basin creek ,Basin Creek (170102010201),1980-08-01,2100-01-01,45.8,-112.52,7180,Silver Bow,289.009155273438,4.38430738449097,176,25,34,297,1
315,2010,156,312,163,298,213,104,SNTL,MT,basin creek ,Basin Creek (170102010201),1980-08-01,2100-01-01,45.8,-112.52,7180,Silver Bow,289.009155273438,4.38430738449097,176,25,17,308,1
315,2015,136,299,141,299,190,117,SNTL,MT,basin creek ,Basin Creek (170102010201),1980-08-01,2100-01-01,45.8,-112.52,7180,Silver Bow,289.009155273438,4.38430738449097,176,25,86,295,1
316,2004,124,325,124,325,251,65,SNTL,NM,bateman ,Montoya Canyon-Canjilon Creek (130201020901),1978-10-01,2100-01-01,36.51,-106.32,9300,Rio Arriba,327.661712646484,4.08493185043335,169,14,86,324,10
316,2005,138,346,138,346,378,75,SNTL,NM,bateman ,Montoya Canyon-Canjilon Creek (130201020901),1978-10-01,2100-01-01,36.51,-106.32,9300,Rio Arriba,327.661712646484,4.08493185043335,169,14,129,335,10
316,2008,126,287,146,287,427,75,SNTL,NM,bateman ,Montoya Canyon-Canjilon Creek (130201020901),1978-10-01,2100-01-01,36.51,-106.32,9300,Rio Arriba,327.661712646484,4.08493185043335,169,14,113,329,10
316,2009,122,293,122,293,348,108,SNTL,NM,bateman ,Montoya Canyon-Canjilon Creek (130201020901),1978-10-01,2100-01-01,36.51,-106.32,9300,Rio Arriba,327.661712646484,4.08493185043335,169,14,110,314,10
316,2010,126,323,126,293,312,88,SNTL,NM,bateman ,Montoya Canyon-Canjilon Creek (130201020901),1978-10-01,2100-01-01,36.51,-106.32,9300,Rio Arriba,327.661712646484,4.08493185043335,169,14,117,324,10
316,2012,104,317,108,317,224,72,SNTL,NM,bateman ,Montoya Canyon-Canjilon Creek (130201020901),1978-10-01,2100-01-01,36.51,-106.32,9300,Rio Arriba,327.661712646484,4.08493185043335,169,14,89,343,10
316,2013,117,302,117,289,226,70,SNTL,NM,bateman ,Montoya Canyon-Canjilon Creek (130201020901),1978-10-01,2100-01-01,36.51,-106.32,9300,Rio Arriba,327.661712646484,4.08493185043335,169,14,105,317,10
316,2014,109,318,109,318,157,73,SNTL,NM,bateman ,Montoya Canyon-Canjilon Creek (130201020901),1978-10-01,2100-01-01,36.51,-106.32,9300,Rio Arriba,327.661712646484,4.08493185043335,169,14,98,317,10
316,2003,124,315,124,315,295,81,SNTL,NM,bateman ,Montoya Canyon-Canjilon Creek (130201020901),1978-10-01,2100-01-01,36.51,-106.32,9300,Rio Arriba,327.661712646484,4.08493185043335,169,14,NA,309,10
316,2006,116,315,116,315,183,92,SNTL,NM,bateman ,Montoya Canyon-Canjilon Creek (130201020901),1978-10-01,2100-01-01,36.51,-106.32,9300,Rio Arriba,327.661712646484,4.08493185043335,169,14,102,327,10
316,2007,118,326,118,326,259,68,SNTL,NM,bateman ,Montoya Canyon-Canjilon Creek (130201020901),1978-10-01,2100-01-01,36.51,-106.32,9300,Rio Arriba,327.661712646484,4.08493185043335,169,14,108,326,10
316,2011,97,308,124,279,170,69,SNTL,NM,bateman ,Montoya Canyon-Canjilon Creek (130201020901),1978-10-01,2100-01-01,36.51,-106.32,9300,Rio Arriba,327.661712646484,4.08493185043335,169,14,95,307,10
316,2015,106,308,143,308,284,67,SNTL,NM,bateman ,Montoya Canyon-Canjilon Creek (130201020901),1978-10-01,2100-01-01,36.51,-106.32,9300,Rio Arriba,327.661712646484,4.08493185043335,169,14,88,306,10
317,2004,101,303,101,296,358,72,SNTL,WY,battle mountain ,Lower Battle Creek (140500030110),1985-10-01,2100-01-01,41.05,-107.27,7440,Carbon,23.8844909667969,8.58832740783691,154,21,90,323,1
317,2005,114,310,114,310,345,80,SNTL,WY,battle mountain ,Lower Battle Creek (140500030110),1985-10-01,2100-01-01,41.05,-107.27,7440,Carbon,23.8844909667969,8.58832740783691,154,21,106,305,1
317,2008,135,298,135,298,470,104,SNTL,WY,battle mountain ,Lower Battle Creek (140500030110),1985-10-01,2100-01-01,41.05,-107.27,7440,Carbon,23.8844909667969,8.58832740783691,154,21,126,329,1
317,2006,115,331,115,290,363,86,SNTL,WY,battle mountain ,Lower Battle Creek (140500030110),1985-10-01,2100-01-01,41.05,-107.27,7440,Carbon,23.8844909667969,8.58832740783691,154,21,106,330,1
317,2007,102,334,102,272,231,68,SNTL,WY,battle mountain ,Lower Battle Creek (140500030110),1985-10-01,2100-01-01,41.05,-107.27,7440,Carbon,23.8844909667969,8.58832740783691,154,21,93,329,1
317,2003,118,305,118,305,333,66,SNTL,WY,battle mountain ,Lower Battle Creek (140500030110),1985-10-01,2100-01-01,41.05,-107.27,7440,Carbon,23.8844909667969,8.58832740783691,154,21,NA,298,1
317,2009,126,314,126,314,480,100,SNTL,WY,battle mountain ,Lower Battle Creek (140500030110),1985-10-01,2100-01-01,41.05,-107.27,7440,Carbon,23.8844909667969,8.58832740783691,154,21,118,313,1
317,2010,129,315,129,315,320,97,SNTL,WY,battle mountain ,Lower Battle Creek (140500030110),1985-10-01,2100-01-01,41.05,-107.27,7440,Carbon,23.8844909667969,8.58832740783691,154,21,136,311,1
317,2015,95,308,111,308,183,63,SNTL,WY,battle mountain ,Lower Battle Creek (140500030110),1985-10-01,2100-01-01,41.05,-107.27,7440,Carbon,23.8844909667969,8.58832740783691,154,21,79,306,1
317,2012,96,345,108,299,284,66,SNTL,WY,battle mountain ,Lower Battle Creek (140500030110),1985-10-01,2100-01-01,41.05,-107.27,7440,Carbon,23.8844909667969,8.58832740783691,154,21,83,333,1
317,2013,124,276,124,276,193,86,SNTL,WY,battle mountain ,Lower Battle Creek (140500030110),1985-10-01,2100-01-01,41.05,-107.27,7440,Carbon,23.8844909667969,8.58832740783691,154,21,116,306,1
317,2014,122,317,122,306,328,93,SNTL,WY,battle mountain ,Lower Battle Creek (140500030110),1985-10-01,2100-01-01,41.05,-107.27,7440,Carbon,23.8844909667969,8.58832740783691,154,21,121,313,1
317,2011,142,304,142,304,386,120,SNTL,WY,battle mountain ,Lower Battle Creek (140500030110),1985-10-01,2100-01-01,41.05,-107.27,7440,Carbon,23.8844909667969,8.58832740783691,154,21,133,304,1
318,2006,134,312,150,258,292,101,SNTL,MT,beagle springs ,Upper Nicholia Creek (100200010501),1978-10-01,2100-01-01,44.47,-112.98,8850,Beaverhead,57.6965484619141,5.65490436553955,170,21,133,311,1
318,2003,146,301,178,260,282,133,SNTL,MT,beagle springs ,Upper Nicholia Creek (100200010501),1978-10-01,2100-01-01,44.47,-112.98,8850,Beaverhead,57.6965484619141,5.65490436553955,170,21,NA,299,1
318,2008,141,283,166,245,295,117,SNTL,MT,beagle springs ,Upper Nicholia Creek (100200010501),1978-10-01,2100-01-01,44.47,-112.98,8850,Beaverhead,57.6965484619141,5.65490436553955,170,21,137,282,1
318,2009,146,273,146,273,328,124,SNTL,MT,beagle springs ,Upper Nicholia Creek (100200010501),1978-10-01,2100-01-01,44.47,-112.98,8850,Beaverhead,57.6965484619141,5.65490436553955,170,21,138,271,1
318,2012,129,299,159,299,241,99,SNTL,MT,beagle springs ,Upper Nicholia Creek (100200010501),1978-10-01,2100-01-01,44.47,-112.98,8850,Beaverhead,57.6965484619141,5.65490436553955,170,21,112,312,1
318,2007,129,289,160,266,188,95,SNTL,MT,beagle springs ,Upper Nicholia Creek (100200010501),1978-10-01,2100-01-01,44.47,-112.98,8850,Beaverhead,57.6965484619141,5.65490436553955,170,21,128,310,1
318,2014,144,312,144,294,274,97,SNTL,MT,beagle springs ,Upper Nicholia Creek (100200010501),1978-10-01,2100-01-01,44.47,-112.98,8850,Beaverhead,57.6965484619141,5.65490436553955,170,21,141,312,1
318,2015,125,303,142,258,180,106,SNTL,MT,beagle springs ,Upper Nicholia Creek (100200010501),1978-10-01,2100-01-01,44.47,-112.98,8850,Beaverhead,57.6965484619141,5.65490436553955,170,21,110,296,1
318,2013,137,276,144,269,216,112,SNTL,MT,beagle springs ,Upper Nicholia Creek (100200010501),1978-10-01,2100-01-01,44.47,-112.98,8850,Beaverhead,57.6965484619141,5.65490436553955,170,21,134,300,1
318,2004,124,291,147,263,211,68,SNTL,MT,beagle springs ,Upper Nicholia Creek (100200010501),1978-10-01,2100-01-01,44.47,-112.98,8850,Beaverhead,57.6965484619141,5.65490436553955,170,21,117,288,1
318,2005,149,306,161,253,277,133,SNTL,MT,beagle springs ,Upper Nicholia Creek (100200010501),1978-10-01,2100-01-01,44.47,-112.98,8850,Beaverhead,57.6965484619141,5.65490436553955,170,21,146,298,1
318,2010,158,297,158,297,292,133,SNTL,MT,beagle springs ,Upper Nicholia Creek (100200010501),1978-10-01,2100-01-01,44.47,-112.98,8850,Beaverhead,57.6965484619141,5.65490436553955,170,21,164,308,1
318,2011,166,315,166,279,376,121,SNTL,MT,beagle springs ,Upper Nicholia Creek (100200010501),1978-10-01,2100-01-01,44.47,-112.98,8850,Beaverhead,57.6965484619141,5.65490436553955,170,21,165,314,1
319,2003,150,307,150,288,460,98,SNTL,ID,bear basin ,Upper Goose Creek (170602100104),1980-07-01,2100-01-01,44.95,-116.14,5350,Adams,205.301376342773,0.940962135791779,183,26,NA,302,1
319,2007,132,316,132,291,378,69,SNTL,ID,bear basin ,Upper Goose Creek (170602100104),1980-07-01,2100-01-01,44.95,-116.14,5350,Adams,205.301376342773,0.940962135791779,183,26,97,310,1
319,2006,144,313,144,291,582,94,SNTL,ID,bear basin ,Upper Goose Creek (170602100104),1980-07-01,2100-01-01,44.95,-116.14,5350,Adams,205.301376342773,0.940962135791779,183,26,125,304,1
319,2011,169,308,169,308,577,118,SNTL,ID,bear basin ,Upper Goose Creek (170602100104),1980-07-01,2100-01-01,44.95,-116.14,5350,Adams,205.301376342773,0.940962135791779,183,26,140,306,1
319,2008,160,308,165,308,599,115,SNTL,ID,bear basin ,Upper Goose Creek (170602100104),1980-07-01,2100-01-01,44.95,-116.14,5350,Adams,205.301376342773,0.940962135791779,183,26,137,301,1
